timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
1694785165222088,-0.0498011,0.0790959,0.0745685,4000,0,-3.38099,-0.267357,-9.22113,4000
1694785166226022,-0.00585893,0.0532632,0.00319585,4000,0,-2.60287,-0.0865944,-9.52399,4000
1694785167225972,0.00133157,0.0287621,-0.00106526,4000,0,-1.86546,0.0115679,-9.63293,4000
1694785168218026,0.00186421,0.00266316,0.00159789,4000,0,-1.25733,-0.0135712,-9.79813,4000
1694785169222103,-0.00559263,-0.0335558,-0.00825581,4000,0,-0.754549,0.00677951,-9.77179,4000
1694785170210490,0.172839,-0.354734,0.152599,4000,0,-0.794054,-0.403826,-10.0016,4000
1694785171198705,0.0388821,-0.109456,0.0348874,4000,0,-1.71223,-0.674371,-10.2016,4000
1694785172210908,0.00506002,-0.0338221,0.00852212,4000,0,-2.68547,-0.999982,-9.86996,4000
1694785173211422,-0.00852214,0.0034621,0.01012,4000,0,-3.50429,-1.33038,-9.27619,4000
1694785174215575,0.0383496,-0.122239,-0.0284959,4000,0,-3.8706,-1.60452,-9.16007,4000
1694785175223616,0.00479369,-0.01518,-0.000798945,4000,0,-3.80835,-1.62487,-9.05712,4000
1694785176207284,-0.00106527,-0.00639159,0.000798945,4000,0,-3.84786,-1.66078,-8.99248,4000
1694785177219923,-0.000532626,-0.00798948,-0.0015979,4000,0,-3.86821,-1.67275,-9.00804,4000
1694785178207956,0.00426106,-0.00106527,-0.00346211,4000,0,-3.8718,-1.68951,-9.00924,4000
1694785179184518,0.00426106,-0.00559264,-0.00452737,4000,0,-3.88377,-1.72423,-8.98649,4000
1694785180205287,-0.0015979,-0.000798948,-0.00239685,4000,0,-3.88377,-1.7757,-8.96016,4000
1694785181201766,0.00266317,-0.00426105,-0.00745685,4000,0,-3.8718,-1.85232,-9.00206,4000
1694785182205960,-0.00372843,-0.00719053,-1.16862e-08,4000,0,-3.86103,-1.83556,-8.94819,4000
1694785183226196,-0.00213053,-0.00506001,-0.0015979,4000,0,-3.84427,-1.87267,-8.9817,4000
1694785184218488,0.00159789,-0.00612527,-0.00186421,4000,0,-3.84307,-1.89781,-8.93622,4000
1694785185222524,0.00106527,-0.00266316,-0.0082558,4000,0,-3.86701,-1.86668,-8.94819,4000
1694785186202674,0.00639159,0.00239685,-0.00399474,4000,0,-3.82392,-1.92534,-8.96495,4000
1694785187207217,-0.000266313,-0.00612527,-0.00958738,4000,0,-3.84906,-1.96245,-8.95298,4000
1694785188211788,-0.000266319,-0.00186421,-0.00639159,4000,0,-3.80835,-1.96125,-8.9422,4000
1694785189200063,0.00159789,-0.00506001,-0.00399474,4000,0,-3.82631,-1.98639,-8.92305,4000
1694785190220529,-0.00346211,-0.00159789,-0.00479369,4000,0,-3.82871,-1.99358,-8.92065,4000
1694785191224828,-0.000532642,-0.00426106,-0.00426106,4000,0,-3.79997,-2.0678,-8.90749,4000
1694785192220996,0.00292948,-0.000532632,-0.00772317,4000,0,-3.788,-2.07857,-8.91826,4000
1694785193225932,0.00266315,-0.00292948,-0.00639159,4000,0,-3.80716,-2.11329,-8.96135,4000
1694785194234346,-0.000798954,-0.00719054,-0.00319579,4000,0,-3.72935,-2.12645,-8.90988,4000
1694785195226492,0.00426106,-0.00399474,-0.00852211,4000,0,-3.77244,-2.16835,-8.90868,4000
1694785196242539,-0.00239684,-0.00106526,-0.00559264,4000,0,-3.73533,-2.20067,-8.87277,4000
1694785197234584,-0.00639159,-0.00133158,-0.00719054,4000,0,-3.68625,-2.26292,-8.9015,4000
1694785198219108,0.00745685,-0.0031958,-0.0125169,4000,0,-3.65991,-2.2725,-8.95776,4000
1694785199235400,0.00292948,-0.0031958,-0.00772317,4000,0,-3.6659,-2.29644,-8.89911,4000
1694785200211522,-0.000798939,-0.00479369,-0.0114516,4000,0,-3.67787,-2.312,-8.92424,4000
1694785201208469,-0.0063916,-0.0106526,-0.0066579,4000,0,-3.62759,-2.34433,-8.93143,4000
1694785202201383,0.0015979,-0.00186421,-0.00932106,4000,0,-3.59886,-2.34313,-8.91586,4000
1694785203250575,-0.00399474,-0.00372842,-0.00692422,4000,0,-3.56654,-2.42693,-8.95058,4000
1694785204274758,0.00186422,-0.00692422,-0.0111853,4000,0,-3.55577,-2.44488,-8.89432,4000
1694785205270721,0.00719053,-0.00213053,-0.00798949,4000,0,-3.48274,-2.44967,-8.88833,4000
1694785206250673,-0.00213053,-0.00452738,-0.0066579,4000,0,-3.51028,-2.52269,-8.93262,4000
1694785207223310,0.00106525,-0.00612527,-0.00932107,4000,0,-3.4588,-2.56818,-8.9027,4000
1694785208220374,0.00372843,0.00292948,-0.0066579,4000,0,-3.44444,-2.60649,-8.82129,4000
1694785209233553,-0.00426105,-0.00452737,-0.0127832,4000,0,-3.42887,-2.61008,-8.92305,4000
1694785210222697,0.00239685,-0.0031958,-0.0125169,4000,0,-3.40613,-2.71902,-8.89911,4000
1694785211240139,-0.0082558,-0.00532633,-0.0125169,4000,0,-3.39535,-2.70465,-8.87516,4000
1694785212249223,2.48235e-09,-0.00186421,-0.00745685,4000,0,-3.33191,-2.75493,-8.89671,4000
1694785213246213,0.00506,-0.00266316,-0.0114516,4000,0,-3.30797,-2.74775,-8.87157,4000
1694785214247441,-0.00399473,-0.00426105,-0.0111853,4000,0,-3.27924,-2.82915,-8.92664,4000
1694785215252942,-0.00772317,-0.00292948,-0.0165116,4000,0,-3.23375,-2.86387,-8.90389,4000
1694785216265889,-0.00452738,-0.00506001,-0.0133158,4000,0,-3.15713,-2.91534,-8.91586,4000
1694785217262878,-0.00399475,-0.0066579,-0.015979,4000,0,-3.14277,-2.95006,-8.91108,4000
1694785218260061,0.00239684,-1.82742e-08,-0.0135821,4000,0,-3.07333,-2.97999,-8.91347,4000
1694785219233529,-0.000532632,-0.00932106,-0.0143811,4000,0,-3.06136,-2.99555,-8.88833,4000
1694785220227439,-0.00186421,-0.00426106,-0.015979,4000,0,-2.97158,-3.0985,-8.92065,4000
1694785221221138,3.90083e-09,-0.00159791,-0.0162453,4000,0,-2.97397,-3.10449,-8.91946,4000
1694785222242964,0.00346211,0.0015979,-0.0165116,4000,0,-2.89856,-3.14399,-8.90868,4000
1694785223252648,0.00186421,-0.00133158,-0.0181095,4000,0,-2.81596,-3.18828,-8.94699,4000
1694785224270428,0.00319579,0.00106527,-0.0127832,4000,0,-2.80399,-3.20385,-8.88354,4000
1694785225260027,0.00532632,-0.00026632,-0.0149137,4000,0,-2.73695,-3.31039,-8.9003,4000
1694785226277703,-0.00239684,0.00106526,-0.0178432,4000,0,-2.66033,-3.34869,-8.91467,4000
1694785227263485,0.000532648,-0.00559264,-0.0165116,4000,0,-2.58252,-3.41094,-8.96614,4000
1694785228296977,0.00372843,-0.00239683,-0.0191748,4000,0,-2.5107,-3.42172,-8.92065,4000
1694785229286524,0.00399475,-0.00532634,-0.0167779,4000,0,-2.45683,-3.472,-8.95417,4000
1694785230284178,0.0031958,-0.00452738,-0.0191748,4000,0,-2.40056,-3.51509,-8.96135,4000
1694785231273895,-0.00186422,-0.00452737,-0.0167779,4000,0,-2.32155,-3.57495,-9.03438,4000
1694785232279650,-0.00159792,0.00852213,-0.0276969,4000,0,-2.25931,-3.64558,-8.93741,4000
1694785233285567,0.000798928,0.00133157,-0.0247674,4000,0,-2.20783,-3.69226,-9.01163,4000
1694785234279473,-0.000798945,-0.00106526,-0.0221042,4000,0,-2.10488,-3.74015,-9.00924,4000
1694785235265785,-0.000266311,0.00213053,-0.0250337,4000,0,-2.04742,-3.75212,-8.95417,4000
1694785236287850,-3.73535e-09,-0.00239686,-0.0186421,4000,0,-1.92531,-3.81796,-8.89073,4000
1694785237293807,-2.08517e-08,-0.00426106,-0.0226369,4000,0,-1.78286,-3.8431,-8.93741,4000
1694785238195773,-0.0015979,-0.00612526,-0.0221042,4000,0,-1.74455,-3.85986,-8.98051,4000
1694785239191559,0.000798947,-0.00266315,-0.0255664,4000,0,-1.65477,-3.90894,-8.93741,4000
1694785240191265,-0.00159791,-0.00319579,-0.0231695,4000,0,-1.53626,-3.91851,-8.95178,4000
1694785241199028,0.00745686,-0.00506002,-0.0290285,4000,0,-1.42852,-3.9664,-8.98649,4000
1694785242202670,-0.00106528,0.00692423,-0.0229032,4000,0,-1.38782,-4.00231,-8.9434,4000
1694785243198603,0.00612528,-0.00239686,-0.0247674,4000,0,-1.26691,-4.03942,-8.95058,4000
1694785244210459,-0.000532623,-0.00346211,-0.0282295,4000,0,-1.15558,-4.0897,-8.96614,4000
1694785245202477,-0.0047937,-0.00319581,-0.0271642,4000,0,-1.01193,-4.08012,-9.01044,4000
1694785246210409,-0.000532655,-0.00585896,-0.0284958,4000,0,-0.898202,-4.10047,-8.92424,4000
1694785247210412,0.000266309,-0.0034621,-0.0266316,4000,0,-0.779689,-4.15913,-8.99248,4000
1694785248218407,0.000532635,0.00053263,-0.0279632,4000,0,-0.662373,-4.15793,-8.96495,4000
1694785249214419,-0.00186423,-0.00213053,-0.0274306,4000,0,-0.547451,-4.19145,-8.96255,4000
1694785250210639,4.04268e-09,-0.00292948,-0.0242348,4000,0,-0.437318,-4.19624,-8.96016,4000
1694785251210899,0.00372842,-0.00346213,-0.0279632,4000,0,-0.310425,-4.19385,-8.98171,4000
1694785252215144,-0.00266316,-0.000532626,-0.0298274,4000,0,-0.20508,-4.1723,-8.94819,4000
1694785253223303,-0.00266314,0.000798961,-0.0319579,4000,0,-0.036289,-4.23455,-8.95298,4000
1694785254223542,0.000532619,-0.0117179,-0.0242348,4000,0,0.0654646,-4.2154,-8.93023,4000
1694785255203542,0.000798939,-0.00452736,-0.0292948,4000,0,0.14567,-4.2154,-8.93023,4000
1694785256216026,-0.00026632,-0.0069242,-0.0253,4000,0,0.270169,-4.17829,-8.95058,4000
1694785257192432,0.00239686,-0.00479367,-0.0316916,4000,0,0.380302,-4.1723,-8.92185,4000
1694785258221214,0.00159789,-0.00239687,-0.0330232,4000,0,0.503604,-4.12801,-8.95178,4000
1694785259217675,0.00213049,-0.00532632,-0.031159,4000,0,0.616131,-4.12442,-8.93143,4000
1694785260226276,-0.00186423,0.000266327,-0.0276969,4000,0,0.741827,-4.10646,-8.93981,4000
1694785261030765,0.00426106,-0.00426107,-0.0237021,4000,0,0.890267,-4.10766,-8.9446,4000
1694785262109651,0.00239684,-0.0034621,-0.0250337,4000,0,0.962093,-4.06336,-8.9434,4000
1694785263095972,0.00692422,-0.00292948,-0.0268979,4000,0,1.12729,-4.05139,-8.96135,4000
1694785264110262,0.00133158,0.00159788,-0.0276969,4000,0,1.21827,-4.00231,-8.95298,4000
1694785265108553,0.00319582,-0.00585895,-0.0245011,4000,0,1.32242,-3.98555,-8.95417,4000
1694785266150598,0.00266318,-0.00159791,-0.0268979,4000,0,1.43974,-3.8814,-8.96614,4000
1694785267152430,0.000266313,-0.00452737,-0.026099,4000,0,1.50677,-3.82035,-8.97572,4000
1694785268154416,-0.00213052,-0.00639159,-0.0218379,4000,0,1.63247,-3.78803,-8.98051,4000
1694785269132512,-0.00532632,-0.00479369,-0.0253,4000,0,1.71148,-3.7581,-8.96375,4000
1694785270063382,0.00452738,-0.00213053,-0.0207727,4000,0,1.80006,-3.73775,-8.97333,4000
1694785271023051,-0.00905474,0.000532636,-0.0253,4000,0,1.88027,-3.72219,-8.99607,4000
1694785272034519,-0.00346212,-0.00266314,-0.0263653,4000,0,2.02512,-3.63241,-8.92784,4000
1694785273022032,-0.000798928,0.0047937,-0.0218379,4000,0,2.12807,-3.58572,-8.95896,4000
1694785274037638,-0.00106528,-0.00772318,-0.0234358,4000,0,2.15081,-3.5522,-8.94938,4000
1694785275037096,-0.00612529,-0.00665789,-0.0229032,4000,0,2.2394,-3.45524,-8.96016,4000
1694785276056620,-6.09949e-09,-0.0029295,-0.0186421,4000,0,2.29925,-3.49474,-8.9817,4000
1694785277059839,-0.0063916,-0.000266317,-0.0205063,4000,0,2.3651,-3.37264,-8.97093,4000
1694785278055401,0.00266316,-0.00292947,-0.0186421,4000,0,2.43213,-3.31757,-8.94938,4000
1694785279066819,-0.00798949,-0.000266313,-0.0218379,4000,0,2.486,-3.27807,-8.9434,4000
1694785280058047,-1.07096e-08,-0.0098537,-0.0162453,4000,0,2.56022,-3.21582,-8.99607,4000
1694785281065510,-0.0002663,-0.00479368,-0.0213053,4000,0,2.60571,-3.15836,-9.00086,4000
1694785282064992,-0.00452739,-0.000532634,-0.0197074,4000,0,2.67155,-3.10927,-8.9841,4000
1694785283064269,-0.141947,-0.114782,0.0314254,4000,0,2.58297,-3.03027,-9.43541,4000
1694785284087516,-0.0455401,-0.109722,0.0583232,4000,0,2.10892,-2.46643,-9.64011,4000
1694785285102753,-0.0471379,-0.0306264,0.00292949,4000,0,1.4565,-1.90858,-9.8915,4000
1694785286097933,0.334226,0.270045,-0.00958733,4000,0,0.940545,-1.3651,-9.82207,4000
1694785287085147,0.335026,0.202134,-0.011717,4000,0,0.877099,-1.3651,-9.9741,4000
1694785287996333,0.0828243,0.00292944,-0.0601875,4000,0,1.00399,-1.95527,-10.095,4000
1694785289004211,-0.0492684,0.123038,-0.0545948,4000,0,1.48523,-2.88183,-9.71553,4000
1694785290012084,-0.223972,-0.184557,0.057258,4000,0,1.97843,-3.43249,-9.07987,4000
1694785291019849,0.0133158,-0.000266306,-0.0199737,4000,0,1.98681,-3.41334,-9.07388,4000
1694785292031455,0.0015979,0.000532629,-0.0181095,4000,0,2.05265,-3.44566,-9.026,4000
1694785293038991,0.00213052,-0.000532615,-0.0173106,4000,0,2.14722,-3.36067,-8.96734,4000
1694785294030660,-0.00426104,-0.00932106,-0.0125169,4000,0,2.24778,-3.3894,-9.00804,4000
1694785295050094,-0.0015979,-0.000532623,-0.015979,4000,0,2.29686,-3.34391,-8.96973,4000
1694785296049471,0.000798945,0.00106527,-0.0143811,4000,0,2.31362,-3.36426,-8.99487,4000
1694785297036915,-0.00106527,-0.00798949,-0.0135821,4000,0,2.45248,-3.35468,-9.02241,4000
1694785298052294,0.00585896,0.00692424,-0.0162453,4000,0,2.46805,-3.29004,-9.02241,4000
1694785299063529,0.0031958,-0.00239685,-0.00985369,4000,0,2.56262,-3.25173,-8.97093,4000
1694785300090628,0.000266302,-0.0111853,-0.0133158,4000,0,2.58057,-3.23258,-8.99128,4000
1694785301077793,0.00452737,0.0015979,-0.015979,4000,0,2.66557,-3.18948,-8.96495,4000
1694785302080940,-0.00292948,-0.0111853,-0.0127832,4000,0,2.6955,-3.15836,-8.99487,4000
1694785303088034,0.000798959,0.00292948,-0.0114516,4000,0,2.75655,-3.10688,-8.98051,4000
1694785304111006,0.00186421,-0.00825581,-0.0149137,4000,0,2.81999,-3.04822,-8.97812,4000
1694785305022450,0.00319579,-0.000798938,-0.00852212,4000,0,2.82718,-3.06977,-8.99487,4000
1694785306049647,-0.00292947,-0.000798955,-0.0127832,4000,0,2.87745,-2.98478,-8.92065,4000
1694785307052769,-0.00559263,0.000532624,-0.0154463,4000,0,2.89421,-2.98837,-8.92424,4000
1694785308028077,0.00106527,-0.0111853,-0.0103863,4000,0,2.9828,-2.94048,-8.99248,4000
1694785309023345,0.0015979,-0.00798949,-0.0103863,4000,0,3.00076,-2.83873,-8.95657,4000
1694785310050458,0.00452738,0.00346211,-0.0125169,4000,0,2.99597,-2.8507,-8.92305,4000
1694785311053495,0.000266319,-0.00825581,-0.0117179,4000,0,3.06899,-2.78486,-8.97333,4000
1694785312045495,-0.00506,0.00186422,-0.00958738,4000,0,3.03308,-2.79803,-8.94579,4000
1694785313060473,-0.00346211,-0.00133157,-0.0098537,4000,0,3.06899,-2.73099,-8.93143,4000
1694785314075375,-0.00479369,-0.00798948,-0.00932107,4000,0,3.09533,-2.7274,-8.90629,4000
1694785315078183,-0.00878843,0.00106527,-0.0098537,4000,0,3.13124,-2.67832,-8.91467,4000
1694785316088938,0.00772317,-0.0103863,-0.0106526,4000,0,3.17194,-2.62086,-8.93741,4000
1694785317123609,0.00186421,-0.00559265,-0.00532632,4000,0,3.15638,-2.58854,-8.92784,4000
1694785318098099,-0.00239684,0.00239684,-0.00719054,4000,0,3.16835,-2.59452,-8.90509,4000
1694785319100687,-0.000266312,0.00559264,-0.00958738,4000,0,3.22581,-2.57776,-8.93981,4000
1694785320099278,-0.00266316,-0.00159789,-0.00958738,4000,0,3.24496,-2.50474,-8.89911,4000
1694785321113816,-0.00372843,0.00106527,-0.00559264,4000,0,3.27968,-2.51312,-8.90749,4000
1694785322124286,0.00292948,-0.010919,-0.0063916,4000,0,3.30243,-2.45446,-8.92544,4000
1694785323118752,0.00239684,-0.00745686,-0.00772317,4000,0,3.33235,-2.45446,-8.93143,4000
1694785324141141,0.00133159,-0.00399475,-0.0111853,4000,0,3.33355,-2.40538,-8.92185,4000
1694785325127490,0.0015979,-0.00532632,-0.00639159,4000,0,3.37305,-2.42453,-8.95776,4000
1694785326145803,-0.00346211,0.00106526,-0.00878844,4000,0,3.38383,-2.36827,-8.96734,4000
1694785327116070,-0.0066579,-0.000266318,-0.00932106,4000,0,3.42453,-2.33355,-8.94579,4000
1694785328130406,0.0018642,-0.00798948,-0.00585896,4000,0,3.42692,-2.32757,-8.96495,4000
1694785329124680,0.00532632,-0.00213054,-0.00479369,4000,0,3.46164,-2.27609,-8.94938,4000
1694785330134990,-0.00239685,-0.00319579,-0.00692422,4000,0,3.47002,-2.25335,-8.94819,4000
1694785331137281,0.00266316,-0.00372844,-0.0066579,4000,0,3.47002,-2.20786,-9.01163,4000
1694785332035504,-0.00133158,-0.00639159,-0.00719054,4000,0,3.4796,-2.16237,-8.97812,4000
1694785333034175,0.0034621,-0.00692422,-0.00479369,4000,0,3.50234,-2.16955,-8.93741,4000
1694785334028822,0.00426106,-0.0018642,-0.00612527,4000,0,3.55023,-2.13723,-8.92424,4000
1694785335035423,-0.0066579,0.00372843,-0.00878844,4000,0,3.53945,-2.13364,-8.93023,4000
1694785335974029,-3.16795e-09,0.000798949,-0.00772317,4000,0,3.55741,-2.10969,-8.93861,4000
1694785336948878,-0.00506001,0.00319579,-0.00692421,4000,0,3.58135,-2.0678,-8.97213,4000
1694785337967739,0.00213052,-0.00745685,-0.00612528,4000,0,3.62804,-2.01034,-8.93143,4000
1694785338902539,-0.00772316,0.00239685,-0.00426106,4000,0,3.61607,-2.02709,-8.97452,4000
1694785339881601,-0.00932106,-0.000266317,-0.00479369,4000,0,3.62205,-2.00196,-8.92185,4000
1694785340876664,0.00106527,-0.00719054,-0.00213053,4000,0,3.65677,-1.96604,-8.93502,4000
1694785341895733,-0.00239684,0.0015979,-0.00612527,4000,0,3.69867,-1.9433,-8.92305,4000
1694785342890767,-0.00159789,0.00106527,-0.00532632,4000,0,3.6843,-1.92654,-8.94938,4000
1694785343794126,-0.00452738,-0.00585896,-0.0066579,4000,0,3.72141,-1.89661,-8.96614,4000
1694785344805423,0.00053263,-0.00506001,-0.00612527,4000,0,3.72141,-1.94689,-8.97931,4000
1694785345800718,-0.00426106,-0.00266316,-0.00266316,4000,0,3.70824,-1.89781,-8.90629,4000
1694785346796042,-0.00159789,0.00186421,-0.00745685,4000,0,3.75254,-1.90619,-8.92065,4000
1694785347827323,0.00479369,-0.00426106,-0.00133158,4000,0,3.75134,-1.82718,-8.96974,4000
1694785348818595,0.000266311,-0.00239684,-0.00346211,4000,0,3.74416,-1.8595,-8.95058,4000
1694785349833869,-0.00133159,-0.00532632,-0.00319579,4000,0,3.75254,-1.83436,-8.96255,4000
1694785350829114,-0.00639158,0.00452738,-0.0031958,4000,0,3.73578,-1.81521,-8.93502,4000
1694785351840346,-0.00346211,-0.00479369,-0.00186421,4000,0,3.78007,-1.79486,-8.97572,4000
1694785352863583,9.45657e-10,2.49589e-09,-0.00213053,4000,0,3.78605,-1.76493,-8.92305,4000
1694785353854821,-0.00186422,-0.00346211,-0.00399474,4000,0,3.74535,-1.76613,-8.95537,4000
1694785354890007,-0.00186421,-0.00266316,-0.00532632,4000,0,3.79324,-1.74219,-8.89192,4000
1694785355881233,0.00692422,-0.00266316,-0.00559264,4000,0,3.82077,-1.6967,-8.9829,4000
1694785356888440,-0.00745685,-0.00266316,-0.00239684,4000,0,3.78965,-1.68353,-8.96495,4000
1694785357907606,-0.00106527,-0.00319579,-0.00266316,4000,0,3.8076,-1.6943,-8.96016,4000
1694785358898813,-0.00053263,0.00213053,-0.00186421,4000,0,3.81119,-1.67515,-8.98769,4000
1694785359917963,0.00106526,-0.00506001,-0.0015979,4000,0,3.84112,-1.66437,-8.91946,4000
1694785360905166,-0.00399474,-0.000266317,-0.00186421,4000,0,3.87584,-1.67036,-8.9841,4000
1694785361832637,0.000532634,-0.00612527,-0.00452737,4000,0,3.84591,-1.64642,-8.97093,4000
1694785362840095,-0.000266312,-0.00426106,-0.00106527,4000,0,3.86027,-1.65001,-8.92305,4000
1694785363847549,0.00213053,8.59185e-10,-0.00452737,4000,0,3.90098,-1.67275,-8.97093,4000
1694785364855009,-0.00292948,-0.0066579,-0.00319579,4000,0,3.85549,-1.6524,-8.90629,4000
1694785365866453,-0.11931,-0.360326,0.0223707,4000,0,3.87703,-1.6105,-8.80932,4000
1694785366893837,-0.0450074,-0.13156,0.00932108,4000,0,3.32158,-1.51713,-9.47491,4000
1694785367905211,-0.0284959,-0.0692422,0.00186422,4000,0,2.59494,-1.21785,-9.75264,4000
1694785368797211,-0.0237021,-0.042078,0.00266312,4000,0,1.89942,-0.935339,-9.86636,4000
1694785369804890,-0.00825581,-0.0162453,0.00106526,4000,0,1.28531,-0.632472,-9.9322,4000
1694785370820583,-0.00612527,0.00213053,0.000266313,4000,0,0.818441,-0.379884,-9.87833,4000
1694785371820234,0.130495,-0.0735033,0.0165112,4000,0,0.337207,-0.596559,-10.0459,4000
1694785372831921,0.0197074,-0.0679106,-0.0127832,4000,0,0.0451139,-0.795278,-9.91066,4000
1694785373843580,0.0189084,0.0106526,0.0103863,4000,0,0.0319458,-1.2813,-9.95854,4000
1694785374839265,0.0748348,-0.0191747,-0.00239688,4000,0,0.0163835,-2.1492,-9.95734,4000
1694785375858947,0.0647148,-0.0119842,-0.00239684,4000,0,-0.0255151,-2.92612,-9.67962,4000
1694785376866608,-0.233027,0.0676444,-0.0287623,4000,0,-0.0817788,-3.68149,-9.15528,4000
1694785377878253,0.0229032,0.00905476,-0.00585897,4000,0,0.0558878,-3.91732,-9.10501,4000
1694785378889900,0.0082558,0.00559264,-0.00772317,4000,0,0.0630704,-3.94844,-9.07508,4000
1694785379901500,0.0031958,-0.000532629,-0.0103863,4000,0,0.0858153,-3.99633,-9.04276,4000
1694785380897095,-0.000532639,-0.00292948,-0.0066579,4000,0,0.151656,-4.06696,-9.01044,4000
1694785381916714,-3.78263e-10,-0.0015979,-0.00585896,4000,0,0.197146,-4.11604,-9.00445,4000
1694785382912344,-0.00452738,-0.00452737,-0.00585895,4000,0,0.217496,-4.12322,-8.96016,4000
1694785383923953,0.00133158,-0.0031958,-0.00639159,4000,0,0.296505,-4.15554,-8.9853,4000
1694785384919953,-0.00346211,-0.000266312,-0.00932106,4000,0,0.318053,-4.1723,-8.99727,4000
1694785385915953,0.00186422,-0.00559264,-0.00932106,4000,0,0.380302,-4.18188,-8.95298,4000
1694785386919953,-0.00159791,-0.00985369,-0.00692423,4000,0,0.409033,-4.20702,-8.9422,4000
1694785387919953,-0.00106526,0.00213052,-0.0111853,4000,0,0.49283,-4.23096,-8.93861,4000
1694785388915953,0.000798952,-0.00346211,-0.00692422,4000,0,0.485647,-4.18667,-8.95178,4000
508372000,-0.00452737,-0.000798951,-0.0135821,4000,0,0.539517,-4.23335,-8.9422,4000
1694785391860577,-0.00133159,-0.0157127,-0.00426106,4000,0,0.573035,-4.23096,-8.89671,4000
1694785392860531,3.54621e-10,0.00133158,-0.0133158,4000,0,0.607751,-4.2142,-8.91108,4000
1694785393864723,-0.00399474,-0.0114516,-0.0117179,4000,0,0.674789,-4.18786,-8.89192,4000
1694785394861467,0.000798947,-0.0015979,-0.00932106,4000,0,0.719082,-4.23934,-8.94938,4000
1694785395858147,9.26744e-09,-0.0149137,-0.00905476,4000,0,0.747812,-4.21659,-8.89312,4000
1694785396859368,0.00612528,-0.00532632,-0.00958738,4000,0,0.780134,-4.17948,-8.90988,4000
1694785397860936,0.00106526,-0.00372843,-0.0135821,4000,0,0.780134,-4.18307,-8.92544,4000
1694785398874676,-0.00133158,-0.00612527,-0.00612527,4000,0,0.855551,-4.20103,-8.91826,4000
1694785399871692,-0.000266324,0.00426106,-0.0114516,4000,0,0.908224,-4.18307,-8.862,4000
1694785400849326,0.000798947,-0.00825581,-0.00692421,4000,0,1.01237,-4.18188,-8.9003,4000
1694785401863832,0.000532635,-0.00798948,-0.00772317,4000,0,1.00758,-4.18427,-8.90988,4000
1694785402846721,0.00825581,-0.00985369,-0.00559263,4000,0,1.03392,-4.17948,-8.95058,4000
1694785403842898,0.00159789,-0.00106527,-0.00772317,4000,0,1.09138,-4.17948,-8.90629,4000
1694785404831594,-0.00372843,-0.00506001,-0.00745685,4000,0,1.12729,-4.19265,-8.95776,4000
1694785405828669,0.000266319,-0.00585895,-0.00798949,4000,0,1.17637,-4.15554,-8.95297,4000
1694785406834583,-9.92941e-10,-0.00159789,-0.00719054,4000,0,1.2051,-4.1316,-8.97812,4000
1694785407848858,0.000532633,-0.00292947,-0.0119842,4000,0,1.23982,-4.1316,-8.99487,4000
1694785408846585,0.00426106,-0.00639158,-0.0106526,4000,0,1.29608,-4.12801,-8.96734,4000
1694785409829189,-0.0047937,-0.00133157,-0.0082558,4000,0,1.26257,-4.09329,-8.96255,4000
1694785410840085,0.00692422,-0.00612527,-0.00639158,4000,0,1.31883,-4.07773,-8.96375,4000
1694785411831414,0.0015979,-0.00479369,-0.00798949,4000,0,1.37749,-4.06217,-8.95417,4000
1694785412839566,-0.00585896,1.05797e-08,-0.00745685,4000,0,1.43016,-4.0059,-8.9446,4000
1694785413848120,-0.00159789,-0.01012,-0.00905475,4000,0,1.4565,-4.01428,-8.92065,4000
1694785414852601,-0.000798951,-0.00585895,-0.00905475,4000,0,1.51875,-4.03224,-8.96734,4000
1694785415857567,-0.00186422,-0.00612528,-0.00719053,4000,0,1.51875,-3.97478,-8.93143,4000
1694785416746998,1.41849e-09,-0.00958738,-0.00399474,4000,0,1.5367,-3.96879,-8.92664,4000
1694785417757748,-0.00745685,0.00346212,-0.00719053,4000,0,1.60733,-3.95203,-8.93502,4000
1694785418768655,0.0066579,-0.00106528,-0.0117179,4000,0,1.64683,-3.98795,-8.92065,4000
1694785419676344,0.00878844,-0.00878843,-0.00133157,4000,0,1.69232,-3.95084,-8.89551,4000
1694785420688620,-0.00106527,-0.0106526,-0.00692422,4000,0,1.70789,-3.91851,-8.92544,4000
1694785421708674,-0.0015979,0.00266316,-0.0098537,4000,0,1.72824,-3.9245,-8.92903,4000
1694785422720998,-0.00559264,-0.00053263,-0.0117179,4000,0,1.75697,-3.90654,-8.87756,4000
1694785423730485,0.000798947,-0.00186421,-0.00745685,4000,0,1.82401,-3.91133,-8.89432,4000
1694785424747318,0.00399474,-0.00932107,-0.00798948,4000,0,1.86351,-3.885,-8.92305,4000
1694785425756242,-0.00479369,0.0111853,-0.0122505,4000,0,1.85034,-3.82993,-8.92544,4000
1694785426768878,-0.397876,-0.147806,0.0378177,4000,0,1.79767,-3.79641,-9.13015,4000
1694785427793990,-0.0836233,-0.0551275,0.00239695,4000,0,1.48044,-3.17871,-9.57188,4000
1694785428806766,-0.0540622,-0.0245011,0.00133155,4000,0,1.13448,-2.45207,-9.77658,4000
