ts,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,vel_ned_valid,timestamp_time_relative,time_utc_usec,satellites_used,heading,heading_offset
1694784919630704,38.2591,15.5956,29.293,29.293,0.25,0.5,1,1,0,0,0,0,0.02,0,-2.96,6.14129,1,0,1694784918745860,nan,nan
1694784920043292,38.2591,15.5956,30.528,30.528,0.25,0.5,1,1,0,0,0,0.01,0.01,0.03,-3.06,1.07059,1,0,1694784919149860,nan,nan
1694784920439292,38.2591,15.5956,31.718,31.718,0.25,0.5,1,1,0,0,0,0.01,0,0,-3.04,1.70222,1,0,1694784919545860,nan,nan
1694784920839292,38.2591,15.5956,32.924,32.924,0.25,0.5,1,1,0,0,0,0.01,0.01,-0.02,-3.02,5.31261,1,0,1694784919941860,nan,nan
1694784921247993,38.2591,15.5956,34.139,34.139,0.25,0.5,1,1,0,0,0,0.01,0,-0.02,-3.02,4.61308,1,0,1694784920341860,nan,nan
1694784921451993,38.2591,15.5956,34.753,34.753,0.25,0.5,1,1,0,0,0,0.01,0.02,0,-3.03,0.0205949,1,0,1694784920545860,nan,nan
1694784921847993,38.2591,15.5956,35.946,35.946,0.25,0.5,1,1,0,0,0,0.01,0.01,0,-3.02,0.657466,1,0,1694784920941860,nan,nan
1694784922256468,38.2591,15.5956,37.152,37.152,0.25,0.5,1,1,0,0,0,0,0.02,0,-2.99,6.10499,1,0,1694784921341860,nan,nan
1694784922656468,38.2591,15.5956,38.363,38.363,0.25,0.5,1,1,0,0,0,0,0.01,0.01,-3.03,0.876504,1,0,1694784921745860,nan,nan
1694784922856468,38.2591,15.5956,38.988,38.988,0.25,0.5,1,1,0,0,0,0,0,0,-3.04,2.14658,1,0,1694784921949860,nan,nan
1694784923263409,38.2591,15.5956,40.175,40.175,0.25,0.5,1,1,0,0,0,0.01,0,0.01,-2.98,2.0738,1,0,1694784922349860,nan,nan
1694784923663409,38.2591,15.5956,41.364,41.364,0.25,0.5,1,1,0,0,0,0.02,-0.02,0,-2.94,2.92936,1,0,1694784922745860,nan,nan
1694784924063409,38.2591,15.5956,42.544,42.544,0.25,0.5,1,1,0,0,0,0.02,-0.02,0.03,-2.97,2.32565,1,0,1694784923141860,nan,nan
